Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,Square_cat,NEW_DistrictId,Pr_m2_Sq_Cat,Pr_m2_NEW_District
1356,6,3.0,82.80487248617538,80.21855511146732,1.0,15,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,240222.74622231908,8.0,14592.0,3355.13466986327,2861.079292929318
5987,54,2.0,44.12702159418701,30.983110205571183,5.0,6,9.0,1966,0.006076152,1,1,30,5285,0,645.0,6,6,1,234208.25248019656,3.0,3281.0,3871.202857989866,4802.628223300358
13992,10,2.0,46.58123084576253,29.85616894985225,6.0,5,9.0,1970,0.089039719,1,1,33,7976,5,747.232726429839,0,11,1,231554.4969783668,4.0,8904.0,3947.093031802654,4551.853916834689
14694,61,3.0,61.57184437519285,44.94117551591283,6.0,4,9.0,1977,0.300322518,1,1,52,10311,6,80.0,1,9,1,262307.53684080194,6.0,183197.0,3250.5061484577827,4544.969633241477
3195,27,3.0,84.69495923956677,0.0,1.0,15,1.0,1977,0.072157581,1,1,2,629,1,747.232726429839,0,0,0,244004.62154380267,8.0,19483.0,3355.13466986327,2943.6087335948523
3534,27,1.0,39.23671338883684,23.41777700749081,8.0,3,4.0,2003,0.041116354,1,1,53,14892,4,1048.4495118550956,1,4,1,159549.25998376228,2.0,11101.0,4395.3385468536935,3879.704237951614
13260,8,3.0,76.46728724305476,47.39201450137505,10.0,5,17.0,1986,0.0922906419999999,1,1,21,4346,2,165.0,1,2,1,299099.14579604525,7.0,7383.0,3937.9920925770875,4143.683165672251
12636,121,2.0,58.92333056634215,36.05527207624432,10.0,10,10.0,1984,0.212515361,1,1,19,3293,16,628.0,3,7,1,92345.04441301573,5.0,257144.0,3964.6116567519857,5112.709376274285
10843,46,3.0,64.00990804921494,48.68366431126661,6.0,6,9.0,1972,0.188783766,1,1,31,6137,4,1308.84375,0,1,1,268580.12077152083,6.0,86841.0,3250.5061484577827,4474.468154332771
1517,21,1.0,34.252764508743624,22.221434928680853,6.0,2,5.0,1963,0.034331497,1,1,25,5487,3,247.55769230769232,0,4,1,169604.54590520987,1.0,7210.0,4656.422116643622,4204.950884109487
4753,78,1.0,40.79511356208956,17.067598322595245,10.0,4,14.0,1999,0.219006007,1,1,28,6746,3,165.0,1,4,1,170139.55078211564,3.0,170825.0,3871.202857989866,4182.807095732698
1075,59,1.0,38.72607306537846,23.2031390064024,9.0,12,12.0,1972,0.309479124,1,1,35,7715,4,990.0,0,6,1,153912.04450356896,2.0,182593.0,4395.3385468536935,3694.5583989356896
10989,1,2.0,52.41126741042163,0.0,1.0,4,17.0,1977,0.0071223169999999,1,1,1,264,0,228.7719298245614,0,1,1,171903.24797438327,5.0,71.0,3964.6116567519857,3248.3320615462044
13820,46,1.0,41.44479324951598,41.696593861137785,1.0,10,9.0,2015,0.0,1,1,47,11319,0,1145.0,3,5,1,228851.90002907213,3.0,0.0,3871.202857989866,4754.159505618782
15665,6,2.0,61.408929214621296,0.0,1.0,5,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,180182.5365900247,6.0,14592.0,3250.5061484577827,2861.079292929318
3338,142,2.0,45.26138814007078,29.893088298174312,5.0,2,5.0,1964,0.051942062,1,1,17,4017,7,800.0,2,0,1,203496.42275613005,4.0,73758.0,3947.093031802654,4576.364469369711
9746,62,3.0,85.46510744672763,0.0,1.0,4,1.0,1977,0.072157581,1,1,2,629,1,2300.0,0,0,0,181127.34406451692,8.0,44738.0,3355.13466986327,2526.9916795780678
14412,93,1.0,41.41276894700758,22.500219677797027,8.0,6,12.0,1982,0.050900058,1,1,43,10621,1,30.0,2,3,1,148027.39669651806,3.0,47337.0,3871.202857989866,3584.273193619425
12756,13,3.0,89.07867465524852,54.65086379632756,10.0,15,16.0,2005,0.090799103,1,1,74,19083,2,1406.0,5,15,1,358153.6722144499,8.0,11804.0,3355.13466986327,4260.684172094455
2296,3,1.0,46.82863839712961,21.61636159196493,8.0,13,16.0,2007,0.050900058,1,1,43,10621,1,30.0,2,3,1,163482.28247604467,4.0,1527.0,3947.093031802654,3658.820188693966
11126,27,3.0,47.93881882488553,0.0,0.0,5,25.0,1977,0.072157581,1,1,2,629,1,747.232726429839,0,0,0,132867.42443345356,4.0,19483.0,3947.093031802654,2943.6087335948523
16685,58,2.0,51.02572673674516,32.78912850785348,7.0,4,14.0,2005,0.1489038909999999,1,1,9,1952,1,1430.0,3,2,1,187852.58758088152,5.0,86364.0,3964.6116567519857,3414.9817518293416
4788,85,3.0,75.57682064031272,47.95222658765355,10.0,13,16.0,1983,0.037177818,1,1,52,11217,1,2300.0,1,7,1,428351.4366786365,7.0,31601.0,3937.9920925770875,4534.282238699746
4550,170,3.0,84.43656207006836,53.06157277508569,10.0,5,12.0,2002,0.21843974,1,1,21,4472,6,1450.0,4,7,0,494940.95904441696,8.0,371348.0,3355.13466986327,4949.776418909174
15395,18,3.0,76.97476064000577,46.76757187484997,10.0,12,17.0,1999,0.0,1,1,30,5562,0,747.232726429839,0,5,0,118664.44296789927,7.0,0.0,3937.9920925770875,4754.159505618782
15863,58,1.0,47.30913705996037,0.0,1.0,1,1.0,1977,0.43788524,1,1,23,5735,3,1084.0,0,5,1,114949.1067112693,4.0,253973.0,3947.093031802654,2412.7844568048054
4366,123,2.0,55.28391423588789,38.5910160136788,8.0,13,14.0,2002,0.0,1,1,47,11319,0,1145.0,3,5,1,293050.62286279013,5.0,0.0,3964.6116567519857,4754.159505618782
10417,27,3.0,117.87053187796518,120.7952310978832,1.0,10,12.0,2019,0.072157581,1,1,2,629,1,747.232726429839,0,0,0,240807.7973478544,9.0,19483.0,3121.3967471692,2943.6087335948523
13006,11,2.0,55.66120924897666,36.237409921273446,1.0,5,9.0,1974,0.0001696759999999,1,1,36,5992,0,1298.6166666666666,1,1,1,217362.7448885669,5.0,19.0,3964.6116567519857,4118.9776059172045
12011,54,2.0,38.94102600855078,27.69402730112744,6.0,4,9.0,1970,0.006076152,1,1,30,5285,0,645.0,6,6,1,84733.33565611488,2.0,3281.0,4395.3385468536935,4802.628223300358
5294,21,2.0,38.6424073843227,22.82433873639226,7.0,4,12.0,1966,0.194489265,1,1,47,8004,3,125.0,3,5,1,170593.58649318168,2.0,40843.0,4395.3385468536935,3918.343058474162
373,58,1.0,56.785538238384746,0.0,1.0,6,9.0,1977,0.43788524,1,1,23,5735,3,1084.0,0,5,1,110407.1403339609,5.0,253973.0,3964.6116567519857,2412.7844568048054
16210,58,2.0,42.87525672638054,25.829775023740964,6.0,6,12.0,1970,0.307466659,1,0,30,5048,9,325.0,2,5,1,209133.6600549401,3.0,178331.0,3871.202857989866,4877.72379742424
3040,23,3.0,77.67369259549606,0.0,1.0,10,25.0,1977,0.075778755,1,1,6,1437,3,0.0,0,2,1,189413.4531368841,7.0,17429.0,3937.9920925770875,2602.4226424886238
5093,21,2.0,52.09698172712714,31.232627252129294,8.0,12,12.0,1971,0.034331497,1,1,25,5487,3,247.55769230769232,0,4,1,192355.2040396628,5.0,7210.0,3964.6116567519857,4204.950884109487
12135,23,2.0,52.540107444554415,51.19745600935472,1.0,3,3.0,1977,0.005767451,1,1,1,388,0,0.0,0,0,1,88328.25968620164,5.0,1327.0,3964.6116567519857,1591.1676096809
6506,94,3.0,61.411200239881325,46.57481637284087,5.0,9,9.0,1976,0.127375905,1,1,43,8429,3,1386.762237929533,3,9,1,242323.81611500357,6.0,119733.0,3250.5061484577827,4320.577742976186
225,84,2.0,49.42819850646502,31.374289874535343,9.0,14,14.0,1976,0.149666373,1,1,22,4789,2,4087.0,4,1,1,288452.2107492009,4.0,125720.0,3947.093031802654,4196.984788649375
14228,23,1.0,43.02519568855378,0.0,1.0,9,17.0,1977,0.075778755,1,1,6,1437,3,0.0,0,2,1,112597.86756914057,3.0,17429.0,3871.202857989866,2602.4226424886238
16023,67,1.0,42.14280005584608,22.97423521503176,8.0,12,17.0,2000,0.0077202819999999,1,1,38,4788,2,747.232726429839,0,4,1,210316.49704039123,3.0,5173.0,3871.202857989866,4249.128506813281
5563,23,3.0,104.200078409552,103.54705116715144,1.0,25,25.0,1977,0.075778755,1,1,6,1437,3,0.0,0,2,1,245484.32362448893,9.0,17429.0,3121.3967471692,2602.4226424886238
10167,6,3.0,76.87829122135686,0.0,1.0,6,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,204024.0965054403,7.0,14592.0,3937.9920925770875,2861.079292929318
13268,45,2.0,59.69225357710455,0.0,0.0,19,0.0,1977,0.195781053,1,1,23,5212,6,1386.762237929533,3,2,1,307299.7482291435,5.0,88101.0,3964.6116567519857,5364.023164842658
14353,128,1.0,42.55706238452806,20.68441361899767,8.0,13,17.0,1993,0.0,1,1,27,4798,0,30.0,2,8,1,177857.58908813994,3.0,0.0,3871.202857989866,4754.159505618782
6752,101,2.0,47.38795385727734,29.33595874661025,5.0,4,5.0,1969,0.225824954,0,1,41,6558,7,1548.0,3,2,1,183373.42673615064,4.0,228083.0,3947.093031802654,4129.450528481845
72,1,2.0,62.37532900077915,61.60022138500359,0.0,22,22.0,1977,0.0071223169999999,1,1,1,264,0,228.7719298245614,0,1,1,211485.1668833648,6.0,71.0,3250.5061484577827,3248.3320615462044
1266,1,2.0,54.56150752687176,56.30673650946182,8.0,10,14.0,1977,0.025609157,1,1,33,5261,0,240.0,3,1,1,186082.41441463723,5.0,256.0,3964.6116567519857,3699.034766029736
11127,27,1.0,45.769592795057086,19.11004342693216,1.0,7,9.0,2017,0.017647053,1,1,2,469,0,747.232726429839,0,0,1,137970.69398488378,4.0,4765.0,3947.093031802654,2846.4666045253025
3332,30,1.0,47.39535756574768,0.0,1.0,16,22.0,2015,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,168983.67074479832,4.0,23.0,3947.093031802654,2830.3641082540225
15875,70,3.0,71.78210465426532,50.14372185488232,7.0,17,16.0,1977,0.002211665,1,1,39,7614,3,3300.0,1,5,0,309943.98699318344,7.0,1548.0,3937.9920925770875,4411.245760104013
5472,52,1.0,37.38976733849772,21.35432791237536,7.0,15,17.0,2007,0.371148999,1,1,34,7065,1,750.0,2,5,1,85692.70867365539,2.0,192997.0,4395.3385468536935,2938.048239111628
2244,21,2.0,43.28277493388888,29.092393575252167,5.0,4,5.0,1965,0.034331497,1,1,25,5487,3,247.55769230769232,0,4,1,167347.94507687842,3.0,7210.0,3871.202857989866,4204.950884109487
6237,6,2.0,68.49563568781176,30.64163720322647,1.0,6,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,178486.38575938487,6.0,14592.0,3250.5061484577827,2861.079292929318
8552,48,3.0,95.2101094940806,95.03823642733325,1.0,18,1.0,2014,0.041124634,1,1,46,9515,5,2620.0,1,10,1,477900.37115376216,8.0,19740.0,3355.13466986327,5119.0100777484
1599,78,1.0,26.47400856781837,13.405619613324644,6.0,7,9.0,1974,0.219006007,1,1,28,6746,3,165.0,1,4,1,141230.16173777624,1.0,170825.0,4656.422116643622,4182.807095732698
2398,62,1.0,50.0225832016278,15.3805826723156,1.0,14,1.0,1977,0.072157581,1,1,2,629,1,2300.0,0,0,0,130720.19685856169,5.0,44738.0,3964.6116567519857,2526.9916795780678
10941,23,1.0,31.70223668085135,0.0,1.0,14,12.0,1977,0.034656082,1,1,0,168,0,0.0,0,0,1,76228.91831441359,1.0,7971.0,4656.422116643622,2114.056421742034
1664,78,1.0,41.71278490541047,21.814618526794398,7.0,9,17.0,2004,0.219006007,1,1,28,6746,3,165.0,1,4,1,206128.4218922148,3.0,170825.0,3871.202857989866,4182.807095732698
7083,58,1.0,40.44509154339716,23.46381008025385,8.0,1,17.0,1996,0.060753049,1,1,15,2787,2,520.0,0,7,1,169393.95649167823,3.0,35237.0,3871.202857989866,4039.361438443756
11592,45,2.0,60.52255459973034,62.81612522114848,1.0,22,25.0,2017,0.195781053,1,1,23,5212,6,1386.762237929533,3,2,1,349107.6662895085,6.0,88101.0,3250.5061484577827,5364.023164842658
760,30,2.0,54.17858993864839,0.0,1.0,11,1.0,2016,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,155127.60242332303,5.0,23.0,3964.6116567519857,2830.3641082540225
6880,27,1.0,36.51890879070194,35.50226621904008,0.0,18,25.0,1977,0.072157581,1,1,2,629,1,747.232726429839,0,0,0,121812.50364434966,2.0,19483.0,4395.3385468536935,2943.6087335948523
2960,75,1.0,40.684031701267735,19.0594397694812,10.0,16,16.0,1985,0.307466659,1,0,30,5048,9,325.0,2,5,1,172668.32609308607,3.0,230600.0,3871.202857989866,4134.633281149144
10807,120,3.0,58.96424457585273,39.54078470321807,6.0,6,9.0,1976,0.341071945,1,1,27,5664,48,2300.0,3,11,1,86480.95622349637,5.0,409286.0,3964.6116567519857,5608.307640008348
8619,30,3.0,77.3212429174443,0.0,1.0,23,25.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,192887.12548700933,7.0,23.0,3937.9920925770875,2830.3641082540225
1651,1,1.0,47.31485672480929,0.0,1.0,10,17.0,1977,0.0071223169999999,1,1,1,264,0,228.7719298245614,0,1,1,166402.44394793353,4.0,71.0,3947.093031802654,3248.3320615462044
5142,27,3.0,87.91610629694985,0.0,10.0,2,1.0,1977,0.072157581,1,1,2,629,1,747.232726429839,0,0,0,243750.128071527,8.0,19483.0,3355.13466986327,2943.6087335948523
9190,58,1.0,41.05990020829388,23.279029459353424,8.0,5,10.0,2001,0.31019913,1,1,11,2748,1,999.11875,0,0,1,88763.45123886778,3.0,179915.0,3871.202857989866,3514.8590084645934
16282,6,3.0,79.14867147928732,0.0,1.0,4,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,201823.99094637675,7.0,14592.0,3937.9920925770875,2861.079292929318
5996,62,1.0,38.63487525908423,0.0,0.0,10,25.0,1977,0.072157581,1,1,2,629,1,2300.0,0,0,0,114585.5764879634,2.0,44738.0,4395.3385468536935,2526.9916795780678
9859,48,1.0,40.04461772789559,20.20844049069904,8.0,13,16.0,1989,0.041124634,1,1,46,9515,5,2620.0,1,10,1,204988.8017086798,3.0,19740.0,3871.202857989866,5119.0100777484
5027,101,1.0,26.93009797821492,19.34331787892562,3.0,3,5.0,1969,0.225824954,0,1,41,6558,7,1548.0,3,2,1,129395.95749947094,1.0,228083.0,4656.422116643622,4129.450528481845
9040,29,1.0,32.04053012294702,17.386765612889334,5.0,5,5.0,1961,0.069660344,1,1,31,6119,4,1783.4,1,2,1,139518.17196762434,1.0,20201.0,4656.422116643622,4186.662748188239
4829,34,2.0,75.84973204664207,75.74729774501648,1.0,24,1.0,2016,0.069753361,1,1,53,13670,4,1048.4495118550956,1,11,1,426985.6670578486,7.0,23716.0,3937.9920925770875,4304.299309005946
13344,1,1.0,53.66310844655041,0.0,1.0,9,17.0,1977,0.0071223169999999,1,1,1,264,0,228.7719298245614,0,1,1,178606.39957564612,5.0,71.0,3964.6116567519857,3248.3320615462044
5402,27,4.0,98.64940403081155,100.85591059836968,1.0,3,1.0,2019,0.072157581,1,1,2,629,1,747.232726429839,0,0,0,294689.6147935343,8.0,19483.0,3355.13466986327,2943.6087335948523
15624,90,3.0,73.43794948470516,43.08590284042567,10.0,9,17.0,1990,0.246031548,1,0,22,3151,4,2715.0,3,3,1,384070.3576494245,7.0,221428.0,3937.9920925770875,4918.450668275514
11708,129,3.0,84.60159345177007,55.42696922548823,10.0,6,8.0,1963,0.020741326,1,1,24,5613,5,1340.0,2,5,1,482975.9648524782,8.0,26756.0,3355.13466986327,4681.505010494127
5340,114,2.0,46.035396606271206,43.53696920397234,5.0,6,7.0,1962,0.327018035,1,1,12,2270,23,2500.0,1,0,1,249964.36533545103,4.0,372801.0,3947.093031802654,5958.2168105305855
9968,18,3.0,77.67481233501586,74.78386784290984,10.0,4,17.0,1998,0.0,1,1,30,5562,0,747.232726429839,0,5,0,141462.0566165657,7.0,0.0,3937.9920925770875,4754.159505618782
15883,23,2.0,64.47319021945094,24.528162154177355,1.0,6,17.0,2016,0.075778755,1,1,6,1437,3,0.0,0,2,1,181679.66594520264,6.0,17429.0,3250.5061484577827,2602.4226424886238
767,13,1.0,33.040495132901945,16.763598527390037,5.0,7,17.0,2004,0.133215333,1,1,49,11395,3,1406.0,3,4,0,148429.35954166745,1.0,17318.0,4656.422116643622,4470.210284853405
15649,48,2.0,83.09041567389126,81.7630178288477,1.0,7,1.0,2016,0.041124634,1,1,46,9515,5,2620.0,1,10,1,388274.7954925766,8.0,19740.0,3355.13466986327,5119.0100777484
7752,22,2.0,66.40158985096676,0.0,1.0,8,17.0,1977,0.118537385,1,1,30,6207,1,1183.0,1,0,1,191483.85975547208,6.0,26078.0,3250.5061484577827,3392.3637797269257
5831,130,3.0,55.08210259139247,39.845954068379264,6.0,4,16.0,1970,0.21843974,1,1,21,4472,6,1450.0,4,7,0,252199.26844278464,5.0,283972.0,3964.6116567519857,4554.18745752802
16777,52,2.0,54.49652929949642,0.0,1.0,15,17.0,1977,0.371148999,1,1,34,7065,1,750.0,2,5,1,150775.31027260545,5.0,192997.0,3964.6116567519857,2938.048239111628
3623,2,2.0,90.84747357678812,32.81437699778531,18.0,3,18.0,2016,0.309479124,1,1,35,7715,4,990.0,0,6,1,243454.75978750692,8.0,6190.0,3355.13466986327,4489.7858750661635
8032,109,2.0,46.17036431852253,30.425585667179057,6.0,8,9.0,1978,0.1363303,1,1,30,6141,10,262.0,3,6,1,231043.1192229702,4.0,148600.0,3947.093031802654,5642.8087793556015
2563,88,1.0,43.60157550613255,20.65204520308397,8.0,9,12.0,1983,0.127375905,1,1,43,8429,3,1386.762237929533,3,9,1,187478.4647942477,3.0,112091.0,3871.202857989866,4424.291635018726
12657,17,1.0,32.840310995365016,17.383530120131187,6.0,5,10.0,1969,0.0,1,1,18,3374,5,620.0,1,2,1,210311.4529392668,1.0,0.0,4656.422116643622,4754.159505618782
15973,17,1.0,48.04695652967671,20.424394080851307,11.0,3,24.0,2011,0.093442564,1,1,23,4635,5,3300.0,2,4,1,293475.7016424469,4.0,15885.0,3947.093031802654,4561.898222024116
1507,58,1.0,52.87681035897194,0.0,1.0,6,9.0,1977,0.43788524,1,1,23,5735,3,1084.0,0,5,1,114118.24923364152,5.0,253973.0,3964.6116567519857,2412.7844568048054
6296,111,1.0,43.083138618105714,22.88123523361404,8.0,14,12.0,1984,0.093442564,1,1,23,4635,5,3300.0,2,4,1,216956.61847598472,3.0,103721.0,3871.202857989866,5471.556303569004
4887,167,2.0,56.18210838721328,34.437358145031595,9.0,1,5.0,1959,0.051942062,1,1,17,4017,7,800.0,2,0,1,173890.92293349103,5.0,86743.0,3964.6116567519857,4225.897513064579
5606,6,1.0,41.78452515370437,0.0,0.0,5,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,120519.55191008336,3.0,14592.0,3871.202857989866,2861.079292929318
13077,41,1.0,31.642468107750005,20.56315199873658,6.0,5,3.0,1963,0.036122292,1,1,24,4378,0,1036.0,1,1,1,125984.97693960632,1.0,14810.0,4656.422116643622,4478.256241391525
9016,6,2.0,68.78375461439946,0.0,1.0,19,25.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,187108.7763468533,6.0,14592.0,3250.5061484577827,2861.079292929318
12789,11,2.0,46.91970577815216,30.62093838426685,6.0,14,14.0,1972,0.038692987,1,1,28,6533,1,1015.0,2,5,1,199260.2759780258,4.0,4256.0,3947.093031802654,4394.756922854938
2224,49,3.0,58.177284252312255,38.53982616397412,5.0,2,9.0,1965,0.020741326,1,1,24,5613,5,1340.0,2,5,1,303190.35191439686,5.0,10163.0,3964.6116567519857,4620.959916470659
2709,128,3.0,65.43476827497588,41.23806642884642,7.0,8,9.0,1957,0.0,1,1,27,4798,0,30.0,2,8,1,287236.1373770783,6.0,0.0,3250.5061484577827,4754.159505618782
13868,101,1.0,50.15011554529976,21.671369714034835,10.0,5,14.0,2013,0.225824954,0,1,41,6558,7,1548.0,3,2,1,252509.32804763585,5.0,228083.0,3964.6116567519857,4129.450528481845
16007,53,3.0,73.63578631797326,44.882855280678456,7.0,12,12.0,1981,0.049637257,1,1,34,7759,0,229.0,1,3,1,375533.66430548753,7.0,26308.0,3937.9920925770875,4824.286426766954
5322,1,1.0,41.32192373106805,21.826856874295736,7.0,18,17.0,2012,0.0071223169999999,1,1,1,264,0,228.7719298245614,0,1,1,142744.36754040833,3.0,71.0,3871.202857989866,3248.3320615462044
2460,46,2.0,56.5279883479152,33.66980409005327,9.0,3,17.0,2004,0.0,1,1,47,11319,0,1145.0,3,5,1,327115.1854541308,5.0,0.0,3964.6116567519857,4754.159505618782
6583,6,1.0,39.35216081076257,40.33590969727745,10.0,10,17.0,2013,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,116734.36708424446,2.0,14592.0,4395.3385468536935,2861.079292929318
2403,1,1.0,40.3291743302681,21.91015801032771,9.0,15,17.0,2014,0.0071223169999999,1,1,1,264,0,228.7719298245614,0,1,1,148273.57814752,3.0,71.0,3871.202857989866,3248.3320615462044
16131,27,2.0,58.41383125945112,0.0,0.0,9,0.0,1977,0.072157581,1,1,2,629,1,747.232726429839,0,0,0,137605.66485769246,5.0,19483.0,3964.6116567519857,2943.6087335948523
13620,1,3.0,79.26676020871996,0.0,10.0,16,17.0,1977,0.0071223169999999,1,1,1,264,0,228.7719298245614,0,1,1,233890.8548189363,7.0,71.0,3937.9920925770875,3248.3320615462044
12938,9,2.0,47.18606361766756,29.15260342042166,5.0,9,9.0,1971,0.31019913,1,1,11,2748,1,30.0,0,0,1,144534.06146627452,4.0,27918.0,3947.093031802654,3463.3431745318617
13346,178,2.0,43.02702019410984,23.266754340799476,6.0,10,12.0,1970,0.212515361,1,1,19,3293,16,628.0,3,7,1,204838.0569360616,3.0,378277.0,3871.202857989866,5416.5356372813785
3758,23,3.0,79.50357010215907,44.87320780780384,12.0,9,17.0,2011,0.075778755,1,1,6,1437,3,0.0,0,2,1,159451.7120056333,7.0,17429.0,3937.9920925770875,2602.4226424886238
4992,25,3.0,82.19914537872708,80.39256108275828,10.0,17,15.0,2017,0.069753361,1,1,53,13670,4,1048.4495118550956,1,11,1,312935.5787838138,8.0,17438.0,3355.13466986327,4176.896771757996
954,128,1.0,39.97393027083443,23.05260294414901,8.0,8,14.0,1992,0.0,1,1,27,4798,0,30.0,2,8,1,178780.60624352092,2.0,0.0,4395.3385468536935,4754.159505618782
6391,1,2.0,61.82349527882575,0.0,1.0,5,24.0,1977,0.0071223169999999,1,1,1,264,0,228.7719298245614,0,1,1,140972.8759622304,6.0,71.0,3250.5061484577827,3248.3320615462044
12448,93,3.0,75.34522556379589,45.27228953938,10.0,1,17.0,2006,0.0,1,1,27,4798,0,30.0,2,8,1,311453.93318315403,7.0,0.0,3937.9920925770875,4754.159505618782
11918,80,2.0,54.85110563000556,34.871861464135776,8.0,13,14.0,1989,0.0,1,1,39,8647,0,810.0,0,5,1,257885.1617299628,5.0,0.0,3964.6116567519857,4754.159505618782
1460,166,2.0,67.91201022754062,23.696248019013936,7.0,2,8.0,1962,0.174739084,1,1,17,3379,9,100.0,0,3,1,335317.77112852904,6.0,290067.0,3250.5061484577827,4937.5326986351865
16504,27,1.0,72.48674130683804,58.94446239663317,20.0,6,6.0,2017,0.07542368,1,1,11,3097,0,747.232726429839,0,0,1,195520.31938548863,7.0,20364.0,3937.9920925770875,2697.325274395308
16095,6,1.0,40.242680052940536,0.0,1.0,17,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,126925.79515948489,3.0,14592.0,3871.202857989866,2861.079292929318
3115,79,1.0,32.80583887231344,21.580887697573697,6.0,1,5.0,1968,0.307466659,1,0,30,5048,9,325.0,2,5,1,91844.70158718976,1.0,242899.0,4656.422116643622,4650.681451352285
11337,30,1.0,37.265495800091486,0.0,1.0,7,17.0,2017,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,135205.0356708562,2.0,23.0,4395.3385468536935,2830.3641082540225
7070,27,2.0,60.08289151141723,58.21807948024259,1.0,8,15.0,1977,0.2114012139999999,1,1,9,1892,0,747.232726429839,0,1,1,136580.25174738513,6.0,57078.0,3250.5061484577827,2379.490995056565
7659,57,1.0,38.48525196110102,22.550607770128128,8.0,19,17.0,1992,0.133215333,1,1,49,11395,3,1406.0,3,4,0,183485.2849949661,2.0,75933.0,4395.3385468536935,4117.7318550754035
562,1,1.0,50.8654564741292,0.0,0.0,7,0.0,1977,0.0071223169999999,1,1,1,264,0,228.7719298245614,0,1,1,173432.29129699065,5.0,71.0,3964.6116567519857,3248.3320615462044
468,75,1.0,41.17572255579523,20.572841990574226,8.0,4,17.0,1990,0.307466659,1,0,30,5048,9,325.0,2,5,1,192435.87895291747,3.0,230600.0,3871.202857989866,4134.633281149144
5879,9,3.0,91.5360404221077,87.8328284344059,1.0,5,9.0,2016,0.161531741,1,1,25,5648,1,30.0,2,4,1,246542.31903175844,8.0,14538.0,3355.13466986327,3076.0966187075064
12807,27,1.0,44.41733521328032,41.40943713368492,1.0,12,12.0,2015,0.017647053,1,1,2,469,0,747.232726429839,0,0,1,143706.02322374703,3.0,4765.0,3871.202857989866,2846.4666045253025
9731,1,2.0,52.19254267604164,0.0,0.0,7,17.0,1977,0.0071223169999999,1,1,1,264,0,228.7719298245614,0,1,1,200573.76051493015,5.0,71.0,3964.6116567519857,3248.3320615462044
15822,90,1.0,27.098441388943865,16.660669165311916,3.0,3,5.0,1965,0.265088676,1,1,37,5288,0,1937.0,3,2,1,124179.7028408921,1.0,238580.0,4656.422116643622,4278.9075946784205
13144,62,1.0,47.10537071623709,0.0,1.0,9,1.0,1977,0.072157581,1,1,2,629,1,2300.0,0,0,0,156512.03420207096,4.0,44738.0,3947.093031802654,2526.9916795780678
10230,6,1.0,47.90859587438258,0.0,1.0,9,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,135358.4633179136,4.0,14592.0,3947.093031802654,2861.079292929318
3676,1,2.0,66.29020793579359,0.0,1.0,8,17.0,1977,0.0071223169999999,1,1,1,264,0,228.7719298245614,0,1,1,205482.5885650777,6.0,71.0,3250.5061484577827,3248.3320615462044
931,89,1.0,36.9928994060966,22.989972180247342,5.0,9,8.0,1966,0.0,1,1,25,5027,4,46.0,1,1,1,175157.54336979572,2.0,0.0,4395.3385468536935,4754.159505618782
7798,94,1.0,45.42134324527114,42.68666624416219,11.0,3,1.0,2017,0.282797669,1,1,33,8667,2,747.232726429839,0,6,1,203306.8394720209,4.0,265830.0,3947.093031802654,4465.141127640754
3899,147,3.0,66.06970037549142,50.89886193254107,7.0,4,12.0,1996,0.319809354,1,1,25,4756,16,2857.0,5,8,1,368706.5145752222,6.0,470120.0,3250.5061484577827,5016.968363633658
9861,65,2.0,36.83238503782708,23.11140942530877,5.0,5,9.0,1969,0.081943463,1,1,20,2738,20,1048.4495118550956,1,4,1,268187.29046905454,2.0,53263.0,4395.3385468536935,6946.875578322108
5867,27,3.0,54.03694607156961,0.0,1.0,11,17.0,1977,0.072157581,1,1,2,629,1,747.232726429839,0,0,0,178034.5143102255,5.0,19483.0,3964.6116567519857,2943.6087335948523
9162,52,1.0,43.96322971538704,0.0,0.0,10,17.0,1977,0.371148999,1,1,34,7065,1,750.0,2,5,1,134376.08135796554,3.0,192997.0,3871.202857989866,2938.048239111628
7692,88,1.0,44.99849934839583,43.81725030793103,10.0,12,17.0,2016,0.127375905,1,1,43,8429,3,1386.762237929533,3,9,1,214178.86239697825,3.0,112091.0,3871.202857989866,4424.291635018726
